450
4 2058 2062 7
9 2065 2077 1
9 2078 2095 1
7 2087 2095 3
7 2093 2107 9
3 2100 2106 8
5 2098 2108 9
1 2109 2112 9
2 2108 2110 4
6 2110 2117 1
3 2111 2115 2
4 2118 2122 1
3 2123 2135 6
9 2128 2144 2
6 2132 2143 5
2 2139 2146 6
6 2140 2155 8
9 2146 2164 8
6 2158 2170 2
7 2161 2172 0
9 2173 2184 7
8 2182 2192 0
7 2185 2201 6
9 2195 2208 4
9 2201 2216 9
6 2212 2218 2
2 2223 2232 3
9 2219 2231 2
7 2232 2244 2
5 2234 2241 9
4 2243 2253 9
3 2242 2248 9
4 2251 2258 3
7 2254 2268 6
8 2264 2274 8
