350
6 835 850 5
1 836 846 1
3 841 844 7
2 840 846 4
1 841 848 4
7 846 860 8
3 853 862 5
2 859 870 1
1 857 863 2
3 854 864 2
9 859 874 9
7 865 877 9
3 878 886 3
8 880 893 5
7 887 901 7
8 891 906 6
9 907 916 1
6 909 922 3
7 918 931 2
3 920 930 8
1 932 938 9
5 925 937 2
6 935 948 1
9 939 956 7
2 944 951 8
9 955 973 4
9 960 976 2
7 966 975 1
1 976 981 6
1 972 976 5
6 975 981 0
2 985 988 1
5 982 991 6
3 993 1001 9
3 990 995 7
3 995 1006 0
2 996 1000 0
6 1005 1011 8
6 1004 1012 7
8 1017 1025 0
5 1018 1032 8
8 1022 1033 0
7 1038 1048 6
8 1038 1054 0
1 1045 1054 7
5 1051 1064 2
9 1054 1064 3
8 1068 1084 8
1 1068 1070 7
9 1069 1079 4
9 1081 1099 6
7 1094 1104 9
4 1096 1105 6
7 1101 1110 2
6 1112 1127 3
8 1117 1132 9
6 1120 1133 1
4 1128 1135 1
1 1129 1139 7
8 1138 1150 2
6 1140 1150 3
9 1147 1164 0
9 1159 1176 0
3 1164 1176 8
3 1171 1174 2
4 1173 1179 8
4 1177 1184 9
3 1178 1185 3
6 1184 1191 0
5 1189 1196 8
3 1196 1202 8
8 1194 1210 7
9 1210 1222 0
5 1217 1227 6
1 1224 1227 6
7 1216 1228 0
9 1229 1241 4
6 1241 1255 3
9 1246 1260 3
2 1249 1255 3
4 1251 1264 6
9 1259 1274 6
9 1265 1282 4
9 1278 1289 8
9 1288 1305 8
2 1292 1296 4
9 1293 1304 4
5 1306 1316 8
6 1314 1329 6
5 1315 1321 3
8 1321 1335 9
6 1333 1347 2
9 1338 1355 3
8 1346 1363 0
7 1352 1367 7
5 1360 1369 1
5 1362 1367 6
9 1373 1390 5
2 1380 1387 1
2 1380 1390 3
3 1378 1386 3
5 1387 1392 5
3 1390 1396 9
8 1397 1414 4
6 1405 1412 4
9 1403 1420 6
5 1413 1425 3
4 1421 1426 2
3 1422 1433 8
4 1426 1430 5
7 1430 1438 9
2 1435 1437 6
5 1440 1447 9
5 1441 1449 7
6 1451 1460 4
8 1452 1464 4
3 1461 1465 2
9 1467 1476 6
8 1475 1483 9
7 1489 1505 9
1 1489 1497 6
7 1495 1510 3
8 1498 1513 3
9 1510 1526 7
8 1518 1527 1
2 1524 1527 7
9 1529 1547 6
4 1531 1544 0
2 1544 1553 4
4 1541 1549 3
5 1549 1555 4
5 1549 1558 2
3 1553 1558 6
6 1563 1577 3
9 1566 1583 1
5 1570 1580 0
6 1575 1584 1
8 1583 1600 5
2 1588 1591 6
2 1592 1595 3
8 1597 1613 9
4 1605 1613 7
7 1613 1626 2
4 1613 1623 9
3 1624 1635 2
9 1627 1641 4
3 1629 1640 7
4 1639 1652 4
2 1637 1648 0
6 1639 1645 1
5 1644 1650 1
3 1648 1658 5
8 1652 1661 3
5 1665 1674 1
8 1666 1676 4
2 1675 1684 9
9 1674 1688 6
6 1682 1693 0
7 1691 1706 9
8 1703 1720 7
6 1708 1717 6
7 1709 1722 3
5 1718 1727 1
1 1729 1736 0
2 1724 1731 2
2 1731 1738 0
7 1731 1742 3
8 1741 1750 3
6 1750 1757 7
4 1756 1764 4
7 1753 1761 9
8 1758 1771 9
1 1772 1778 7
4 1770 1781 4
1 1780 1790 2
9 1777 1794 7
